Ch,yyyy,mm,dd,hh,mm,ss,Power,Power off,Status,Thermocouple,Temp C
B, 2020, 08, 29,7,13,37.424,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,37.825,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,38.227,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,38.628,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,39.030,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,39.431,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,39.833,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,40.234,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,40.635,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,41.037,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,41.439,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,41.840,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,42.242,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,42.643,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,43.044,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,43.446,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,43.847,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,44.249,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,44.650,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,45.052,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,45.453,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,45.855,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,46.256,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,46.658,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,47.059,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,13,47.460,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,47.862,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,48.263,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,48.665,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,49.066,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,49.468,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,49.869,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,50.271,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,13,50.672,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,13,51.074,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,51.475,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,51.876,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,52.278,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,52.679,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,53.081,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,13,53.482,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,53.884,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,54.285,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,54.687,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,54.999,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,13,55.016,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,55.417,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,55.819,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,13,56.294,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,57.095,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,57.497,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,57.898,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,58.200,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,58.601,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,59.003,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,59.404,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,59.806,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,00.207,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,00.609,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,01.010,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,01.411,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,01.813,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,02.214,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,02.616,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,03.017,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,03.419,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,03.820,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,04.222,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,04.623,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,05.025,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,05.426,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,05.827,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,06.229,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,06.630,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,07.032,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,07.433,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,07.835,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,08.236,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,08.638,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,09.039,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,09.441,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,09.842,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,10.244,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,10.645,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,11.046,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,11.448,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,11.849,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,12.251,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,12.652,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,13.054,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,13.455,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,13.857,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,14.258,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,14.660,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,15.061,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,15.462,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,15.864,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,16.265,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,16.667,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,17.068,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,17.470,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,17.871,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,18.273,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,18.674,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,19.076,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,19.477,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,19.878,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,20.280,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,20.681,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,20.999,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,21.384,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,21.786,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,22.187,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,22.588,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,22.990,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,23.392,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,23.793,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,24.195,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,24.596,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,24.997,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,25.399,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,25.800,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,26.202,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,26.603,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,27.005,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,27.406,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,27.808,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,28.209,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,28.611,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,29.012,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,29.413,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,29.815,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,30.216,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,30.618,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,31.019,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,31.421,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,31.822,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,32.223,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,32.625,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,33.027,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,33.428,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,33.829,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,34.231,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,34.632,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,35.034,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,35.435,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,35.837,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,36.238,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,36.639,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,37.041,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,37.443,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,37.844,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,38.246,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,38.647,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,39.048,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,39.450,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,39.851,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,40.253,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,40.654,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,41.056,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,41.457,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,41.859,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,42.260,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,42.662,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,43.063,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,43.464,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,43.866,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,44.167,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,44.569,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,44.970,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,45.372,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,45.773,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,46.174,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,46.576,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,46.978,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,47.379,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,47.780,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,48.182,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,48.583,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,48.985,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,49.386,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,49.788,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,14,50.189,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,50.590,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,50.992,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,51.394,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,51.795,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,52.197,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,52.598,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,52.999,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,53.401,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,53.802,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,54.204,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,54.605,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,14,55.007,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,55.408,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,55.810,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,56.211,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,56.613,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,56.999,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,56.999,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,56.999,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,58.167,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,58.569,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,59.041,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,59.443,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,14,59.844,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,00.245,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,00.647,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,01.049,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,01.450,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,01.851,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,02.253,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,02.654,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,02.999,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,03.357,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,03.759,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,04.160,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,04.561,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,04.963,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,05.365,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,05.766,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,06.168,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,06.569,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,06.970,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,07.372,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,07.773,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,08.175,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,08.576,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,08.978,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,09.379,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,09.781,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,10.182,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,10.584,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,10.985,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,11.386,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,11.788,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,12.189,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,12.591,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,12.992,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,13.394,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,13.795,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,14.197,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,14.598,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,14.999,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,15.401,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,15.802,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,16.204,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,16.605,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,17.007,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,17.408,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,17.810,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,18.211,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,18.613,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,19.014,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,19.416,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,19.817,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,20.219,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,20.620,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,21.022,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,21.423,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,21.824,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,22.226,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,22.627,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,23.029,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,23.430,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,23.832,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,24.233,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,24.635,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,25.036,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,25.437,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,25.839,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,26.140,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,26.542,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,26.943,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,27.345,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,15,27.746,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,28.148,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,28.549,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,15,28.951,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,29.352,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,29.753,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,30.155,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,30.556,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,30.958,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,31.359,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,31.761,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,32.162,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,32.564,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,32.965,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,33.367,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,33.768,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,34.170,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,34.571,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,34.972,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,35.374,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,35.775,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,36.177,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,36.578,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,36.980,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,37.381,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,37.783,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,38.184,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,38.586,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,38.987,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,15,39.388,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,39.790,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,40.192,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,40.593,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,40.994,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,41.396,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,41.797,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,42.199,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,42.600,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,43.002,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,43.403,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,43.804,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,44.206,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,44.607,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,45.009,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,45.410,TX-60, OK, Manual, Normal, R, 59.2
B, 2020, 08, 29,7,15,45.812,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,46.213,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,15,46.615,TX-60, OK, Manual, Normal, R, 58.8
