Ch,yyyy,mm,dd,hh,mm,ss,Power,Power off,Status,Thermocouple,Temp C
B, 2020, 08, 21,18,27,26.699,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,27.100,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,27.502,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,27.904,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,28.305,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,28.707,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,29.108,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,29.510,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,29.911,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,30.313,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,30.714,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,31.116,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,31.518,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,31.919,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,32.321,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,32.722,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,33.124,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,33.525,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,33.927,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,34.328,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,34.730,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,35.132,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,35.533,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,35.935,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,36.336,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,36.738,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,37.139,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,37.541,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,37.942,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,38.244,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,38.646,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,39.047,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,39.449,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,39.850,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,40.252,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,40.653,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,41.055,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,41.456,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,41.858,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,42.260,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,42.661,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,43.063,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,43.464,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,43.866,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,44.267,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,44.669,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,45.071,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,45.472,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,45.874,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,46.275,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,46.677,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,47.078,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,47.480,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,47.881,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,48.283,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,48.685,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,49.086,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,49.488,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,49.889,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,50.291,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,50.692,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,51.094,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,51.495,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,51.897,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,51.999,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,52.118,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,53.119,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,53.520,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,53.922,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,54.296,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,54.698,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,55.099,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,55.501,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,55.903,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,56.304,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,56.706,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,57.107,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,57.509,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,57.910,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,58.312,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,58.714,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,59.115,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,59.517,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,27,59.918,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,00.320,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,00.721,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,01.023,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,01.424,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,01.826,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,02.228,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,02.629,TX-60, OK, Auto, Normal, R, =
B, 2020, 08, 21,18,28,03.031,TX-60, OK, Auto, Normal, R, =
